0.0 0.0 1.5707963267948966
0.0009068884733573238 0.07329821852087832 1.5584243726035443
-0.0009068884733573238 -0.07329821852087832 1.5584243726035443
-0.0093710129439176 -0.5863552051839452 1.5543003878730937
-0.01592046598165307 -0.9039376020434939 1.5501764031426428
-0.022973723099214347 -1.2459494140460847 1.5501764031426428
-0.03204219653607884 -1.6856788866208445 1.5501764031426428
-0.04231947930319759 -2.100940092036072 1.5460524184121922
-0.05320130811544099 -2.5406284271816073 1.5460524184121922
-0.06519102950456963 -2.955843718139195 1.5419284336817414
-0.07788602862247054 -3.395483437976641 1.5419284336817414
-0.09058102774037141 -3.835123157814087 1.5419284336817414
-0.10186547140072777 -4.225914019891817 1.5419284336817414
-0.11093366207759726 -4.5923209658464295 1.5460524184121922
-0.11849072327498435 -4.958762192992063 1.5501764031426428
-0.12755891395185384 -5.325169138946675 1.546052418412192
-0.13612358330889252 -5.740469196378393 1.5501764031426428
-0.14216938650214989 -6.1069384725662985 1.5543003878730937
-0.15184212322414403 -6.497772548251219 1.546052418412192
-0.15939918442153114 -6.864213775396852 1.5501764031426428
-0.16645244153909244 -7.206225587399443 1.5501764031426428
-0.17451330681630534 -7.597096229688118 1.5501764031426428
-0.18358149749317484 -7.963503175642731 1.546052418412192
-0.1920451421249197 -8.305482991867036 1.5460524184121922
-0.20776333929816007 -8.94058836485503 1.5460524184121922
-0.21834250522974413 -9.306954798052903 1.5419284336817416
-0.2286197879968629 -9.72221600346813 1.5460524184121922
-0.23617684919425 -10.088657230613762 1.5501764031426428
-0.24423771447146286 -10.479527872902437 1.5501764031426428
-0.25229857974867576 -10.870398515191113 1.5501764031426428
-0.2593518368662371 -11.212410327193703 1.5501764031426426
-0.26842002754310657 -11.578817273148315 1.5460524184121922
-0.27809276426510066 -11.969651348833237 1.5460524184121922
-0.2877655009870948 -12.360485424518156 1.546052418412192
-0.295322562184482 -12.72692665166379 1.5501764031426426
-0.3033834274616949 -13.117797293952465 1.5501764031426428
-0.31043668457925616 -13.459809105955058 1.5501764031426428
-0.320713967346375 -13.875070311370285 1.546052418412192
-0.3291776119781199 -14.217050127594591 1.546052418412192
-0.336734673175507 -14.583491354740223 1.5501764031426428
-0.3458028638523765 -14.949898300694835 1.546052418412192
-0.3554756005743707 -15.340732376379757 1.546052418412192
-0.36605476650595475 -15.707098809577628 1.5419284336817416
-0.3751229571828243 -16.073505755532242 1.546052418412192
-0.3826800183802113 -16.439946982677874 1.550176403142643
-0.39416639323757935 -16.904062447553716 1.5460524184121922
-0.4047455591691634 -17.270428880751584 1.5419284336817414
-0.4138137498460329 -17.6368358267062 1.5460524184121922
